Costa Rica	10.044557949143721	-84.28283595826832
Costa Rica	9.613743177700826	-84.58826345017391
Costa Rica	10.433718520981905	-85.09192241399553
Costa Rica	10.912422404378512	-84.96688256508571
Costa Rica	9.159871359318089	-83.5712001006554
Costa Rica	10.703839412478509	-84.86243393796869
Costa Rica	9.965800012590936	-84.15187666267195
Costa Rica	10.310411169782471	-85.77339702237929
Costa Rica	9.984913407250666	-84.71872773897843
Costa Rica	9.932205896214757	-84.09106465906102
Costa Rica	9.43097952140317	-84.1644529256587
Costa Rica	9.94809595451089	-83.86503783573235
Costa Rica	9.917591183631638	-84.54628782551275
Costa Rica	10.424505163269206	-85.31452383643423
Costa Rica	8.983050478907117	-83.53838823196939
Costa Rica	10.047686412791862	-84.04948540286233
Costa Rica	9.353824648077275	-83.678809963468
Costa Rica	9.881758801049525	-85.51130474594083
Costa Rica	10.893958138082777	-85.37375906198378
Costa Rica	9.172657396592248	-83.73935275773239
Costa Rica	8.983077930385067	-83.25637372364247
Costa Rica	10.034192860575622	-84.44905595677022
Costa Rica	10.342233003855366	-84.26537717268253
Costa Rica	10.252807453871789	-83.7789751643592
Costa Rica	10.325791846520492	-83.74616310163861
Costa Rica	9.995883969980145	-84.00177495443762
Costa Rica	8.618719916337632	-83.44523413837916
Costa Rica	10.39682640430587	-84.98003208899591
Costa Rica	10.430494824182428	-85.08445937151492
Costa Rica	8.637985238633187	-83.16322384491369
Costa Rica	10.15536558370151	-85.80585949801483
Costa Rica	10.032342790969043	-83.94064685857013
Costa Rica	10.59951879973212	-84.51352538939942
Costa Rica	10.07309837006511	-84.4861253504318
Costa Rica	10.191544148061425	-84.39692071312797
Costa Rica	10.332693259477761	-85.84437333016413
Costa Rica	10.449793733053703	-84.01223670890359
Costa Rica	9.91701511036558	-83.79836954211844
Costa Rica	10.154131173761144	-85.51661404976441
Costa Rica	9.927937680632155	-85.30487096179678
Costa Rica	11.035790116534283	-85.50431338700776
Costa Rica	10.366367824162172	-85.7750276577492
Costa Rica	10.311034489756391	-85.77270074088867
Costa Rica	9.960326065293334	-84.0920670923927
Costa Rica	10.570810546162768	-85.68017302998652
Costa Rica	9.782525020259666	-84.07430350383393
Costa Rica	9.93855995847619	-84.10642346967347
Costa Rica	10.434855721270434	-84.25802071604203
Costa Rica	9.466505728993308	-84.19218012680456
Costa Rica	10.78554682666105	-85.25078674587209
Costa Rica	9.954795270682508	-84.36888654874829
Costa Rica	10.006485564943148	-83.0489639721987
Costa Rica	10.833790169810843	-85.49632248349637
Costa Rica	10.812782565869302	-85.54454181882652
Costa Rica	9.951270022423966	-83.57062892190905
Costa Rica	9.949875574150845	-83.93312963021648
Costa Rica	9.873683836173296	-85.15723550323659
Costa Rica	10.527211784535416	-84.4737552651747
Costa Rica	10.156029429218023	-83.59492523116865
Costa Rica	10.308350758014107	-83.66899055685201
Costa Rica	9.639541120106838	-82.71360418611594
Costa Rica	9.036028545923184	-83.60132641454052
Costa Rica	10.103103119493184	-83.49805616905934
Costa Rica	10.13154069663603	-83.54299490133356
Costa Rica	9.892460614314238	-84.08068004327755
Costa Rica	10.368719913411914	-85.00208717150495
Costa Rica	9.653112483837315	-84.65138945787824
Costa Rica	10.405493306721606	-84.33794318619373
Costa Rica	9.959757103259308	-84.1027357918319
Costa Rica	9.900685169596535	-84.01158369578674
Costa Rica	10.042702264957786	-84.20349079425182
Costa Rica	10.237126058926954	-84.52839213530058
Costa Rica	9.803591114038994	-84.13228742827442
Costa Rica	9.916391863131166	-84.05894793517166
Costa Rica	10.63723773081064	-85.66180748095499
Costa Rica	10.037094842505057	-84.4415538695725
Costa Rica	9.914005560588324	-84.10762343157748
Costa Rica	9.996267479702858	-84.12698075763647
Costa Rica	10.024185622047375	-84.05603113456966
Costa Rica	10.09773097346034	-83.56494016336202
Costa Rica	9.901564388087479	-84.09459289129879
